INT		NB			SB			EB			WB
#	LT	TH	RT	LT	TH	RT	LT	TH	RT	LT	TH	RT


224	0	0	0	231	0	486	0	1448	113	89	1307	0	
225	990	0	185	0	0	0	15	804	0	0	838	22	
226	0	0	0	473	0	605	0	817	0	658	502	0	
227	0	541	181	387	1104	0	386	276	380	389	0	75	
228	0	329	175	460	664	25	25	411	0	74	38	40	
229	14	214	0	0	492	16	55	0	61	0	0	0	
230	184	121	0	0	569	32	19	0	56	0	0	0	
231	0	767	306	81	367	0	0	0	0	63	0	57	
232	0	0	0	23	0	393	28	443	0	0	250	4	
233	836	0	165	0	0	0	0	864	261	165	720	0	
234	108	688	0	0	735	340	106	0	14	0	0	0	
235	132	150	30	58	241	96	153	996	51	42	562	87	
236	49	89	0	0	35	7	16	0	70	0	0	0	
237	22	149	0	0	116	46	29	0	12	0	0	0	
238	61	818	0	19	1758	6	91	101	174	3	158	20	
239	983	863	164	131	387	235	6	903	698	58	828	425	
240	0	50	31	160	20	0	0	0	0	46	0	17	
241	17	412	0	0	562	49	11	0	181	0	0	0	
242	0	0	0	140	0	222	43	246	0	0	361	32	
243	0	65	20	0	228	0	0	0	0	14	0	0	
244	0	0	0	45	0	13	20	446	0	0	242	7	
245	0	0	0	277	0	569	42	127	0	0	106	122	
246	7	322	0	0	716	16	0	0	339	0	0	0	
247	75	0	0	0	0	0	0	0	174	0	0	0	
248	0	119	30	431	297	0	0	0	0	11	0	63	
249	0	1655	226	599	947	0	0	0	0	250	0	808	
250	0	0	0	149	2	489	0	850	228	3	696	0	
251	426	0	98	0	0	0	497	393	0	0	275	57	
252	550	0	0	0	0	0	0	914	340	0	911	0	
253	174	387	0	0	0	128	0	0	0	0	0	287	
254	0	295	379	650	415	0	0	0	0	256	0	38	
255	386	586	819	1	203	3	106	97	251	130	12	1	
256	0	0	0	0	0	0	0	113	14	0	92	0	
257	16	0	9	0	0	0	0	428	32	13	49	0	
258	0	0	0	0	0	0	0	1548	0	0	493	0	
259	0	0	0	0	0	0	0	586	0	0	493	0	
260	0	0	0	0	0	0	430	617	0	0	151	3	
261	20	301	0	0	715	29	132	0	17	0	0	0	
262	1148	1027	0	0	917	0	945	0	10	0	0	0	
263	144	1007	38	25	1391	152	293	1	23	71	2	52	
264	55	758	538	0	793	147	154	142	45	730	178	0	
265	363	1903	209	9	1149	206	100	153	98	64	165	11	
266	0	0	0	0	0	0	0	539	0	0	561	0	
267	15	105	0	453	218	0	1	605	0	0	586	137	
268	123	1426	0	0	1232	49	2	3	187	101	3	0	
269	0	200	162	210	317	0	0	0	0	165	0	212	
270	72	654	0	0	819	184	296	0	155	0	0	0	
271	0	665	0	0	713	0	0	0	0	0	0	0	
272	0	0	0	647	0	147	70	73	0	0	333	459	
273	0	140	0	0	583	0	0	0	17	0	0	0	
274	67	0	167	0	0	0	0	228	159	222	326	0	
275	5	1240	0	0	696	222	941	0	3	0	0	0	
276	0	966	1	280	365	0	0	0	0	6	0	258	
277	0	1055	103	562	552	0	0	0	0	319	0	835	
278	0	476	33	66	647	0	0	0	0	84	0	190	
279	0	0	0	0	1486	0	0	0	509	0	0	0	
280	437	0	288	0	0	0	0	388	345	299	444	0	
281	0	351	36	0	525	0	0	0	0	335	0	0	
282	1	779	0	0	1781	18	36	0	1	0	0	0	
283	0	0	230	0	0	0	0	0	0	500	0	0	
284	0	0	0	10	0	886	421	1028	0	0	732	1	
285	57	1062	226	1	2011	165	279	5	89	402	5	190	
286	0	0	0	0	0	0	464	304	0	0	345	117	
287	0	2231	0	0	1149	0	0	0	0	0	0	0	
288	0	0	0	0	0	0	0	1231	0	0	1132	0	
289	0	0	0	0	0	0	0	1178	0	0	1202	0	
290	0	0	0	0	0	419	301	0	0	0	3	5	
291	0	0	0	0	0	0	0	405	0	0	475	0	
292	0	124	42	152	834	0	0	0	0	12	0	62	
293	0	391	0	0	346	0	0	0	0	0	0	0	
294	0	356	1	30	558	0	0	0	0	21	0	30	
295	0	0	1	223	135	11	0	444	16	3	528	158	
296	0	175	0	0	950	0	0	0	0	0	0	0	
297	0	0	0	0	733	0	0	0	416	0	0	0	
298	0	443	0	1	1208	0	0	0	0	0	0	8	
299	0	0	0	0	0	0	0	573	0	0	494	0	
300	0	2166	0	0	898	0	0	0	0	0	0	0	
